year|bib|age_group|gender|country|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2015|F5137|30-34|W|GBR|8719|1314|2143.0|4426.0|6925.0|9236.0|9946.0|11832.0|14917.0|18263.0|20968.0|21860.0
 2015|F10671|45-49|W|GER|8718|1473|2146.0|4748.0|6969.0|9411.0|9925.0|12355.0|15275.0|18079.0|20804.0|21855.0
 2015|F4759|40-44|W|MEX|8717|1559|2167.0|4380.0|6604.0|9329.0|9961.0|12217.0|15034.0|17815.0|20678.0|21851.0
 2015|F3624|40-44|W|CHN|8716|1558|2169.0|4580.0|7033.0|9788.0|10345.0|12362.0|15021.0|17777.0|20490.0|21822.0
 2015|F9412|65-69|W|URU|8715|51|2214.0|4732.0|7263.0|9810.0|10394.0|12495.0|15140.0|17867.0|20674.0|21817.0
 2015|F1268|40-44|W|MAR|8714|1557|2076.0|4139.0|6214.0|8832.0|9290.0|11457.0|14489.0|17514.0|20516.0|21803.0
 2015|F9624|H|W|GER|8713|1263|1957.0|4153.0|6587.0|9121.0|9689.0|12040.0|14703.0|17506.0|20498.0|21801.0
 2015|F11553|50-54|W|GER|8712|1078|2204.0|4487.0|6825.0|9272.0|9827.0|11997.0|14770.0|17736.0|20677.0|21786.0
 2015|F10129|45-49|W|GER|8711|1472|2405.0|4867.0|7485.0|10042.0|10713.0|12748.0|15345.0|17892.0|20683.0|21783.0
 2015|F8763|60-64|W|USA|8710|187|2200.0|4566.0|6909.0|9202.0|9688.0|11606.0|14591.0|17636.0|20528.0|21778.0
 2015|F3380|50-54|W|GBR|8709|1077|2348.0|4843.0|7328.0|9813.0|10376.0|12357.0|15081.0|17748.0|20634.0|21774.0
 2015|F5251|60-64|W|GER|8708|186|2434.0|4913.0|7452.0|10057.0|10634.0|12695.0|15406.0|18091.0|20663.0|21769.0
 2015|F9428|H|W|GER|8707|1262|1966.0|4520.0|6639.0|9197.0|9723.0|12166.0|15044.0|17668.0|20824.0|21769.0
 2015|F10197|55-59|W|GER|8706|482|2264.0|4695.0|7415.0|9809.0|10337.0|12440.0|15063.0|17765.0|20590.0|21768.0
 2015|F7730|40-44|W|PAN|8705|1556|2151.0|4526.0|6942.0|9391.0|9910.0|12026.0|14994.0|17789.0|20605.0|21762.0
 2015|F8396|40-44|W|USA|8704|1555|2065.0|4448.0|7055.0|9722.0|10292.0|12442.0|15195.0|18011.0|20638.0|21760.0
 2015|F1686|30-34|W|INA|8703|1313|2518.0|5111.0|7634.0|10186.0|10737.0|12768.0|15514.0|18149.0|20698.0|21747.0
 2015|F8170|30-34|W|ESP|8702|1312|2076.0|4121.0|6411.0|8884.0|9367.0|11505.0|14627.0|17394.0|20498.0|21745.0
 2015|F8060|60-64|W|DEN|8701|185|2001.0|4179.0|6502.0|8988.0|9548.0|11620.0|14452.0|17462.0|20526.0|21734.0
 2015|F11866|65-69|W|GER|8700|50|2210.0|4622.0|7045.0|9500.0|10022.0|12042.0|14766.0|17555.0|20555.0|21726.0
 2015|F10803|45-49|W|GER|8699|1471|2316.0|4742.0|7177.0|9744.0|10309.0|12418.0|15137.0|17843.0|20598.0|21723.0
 2015|F12108|H|W|GBR|8698|1261|2190.0|4700.0|7198.0|9719.0|10289.0|12437.0|15174.0|17815.0|20636.0|21722.0
 2015|F12339|30-34|W|CHN|8697|1311|1923.0|4025.0|6447.0|9026.0|9556.0|11575.0|14578.0|17604.0|20452.0|21716.0
 2015|F5765|60-64|W|USA|8696|184|2326.0|4745.0|7457.0|9879.0|10499.0|12469.0|15173.0|17743.0|20489.0|21692.0
 2015|F3254|H|W|CHN|8695|1260|2111.0|4304.0|6638.0|9052.0|9589.0|11628.0|14428.0|17250.0|20401.0|21670.0
 2015|F7062|60-64|W|FRA|8694|183|1964.0|4313.0|6574.0|9037.0|9555.0|11475.0|14358.0|17275.0|20392.0|21667.0
 2015|F3912|H|W|USA|8693|1259|2199.0|4558.0|7043.0|9465.0|10009.0|12060.0|14856.0|17617.0|20504.0|21661.0
 2015|F6731|40-44|W|SWE|8692|1554|2177.0|4517.0|6931.0|9278.0|9855.0|11759.0|14573.0|17480.0|20589.0|21660.0
 2015|F5834|50-54|W|DEN|8691|1076|2178.0|4542.0|7033.0|9531.0|10085.0|12202.0|14986.0|17721.0|20483.0|21642.0
 2015|F10470|40-44|W|SWE|8690|1553|2293.0|4868.0|7161.0|9467.0|10139.0|12007.0|14598.0|17446.0|20545.0|21641.0
 2015|F6602|40-44|W|CHI|8689|1552|2208.0|4467.0|6790.0|9071.0|9560.0|11431.0|14231.0|17360.0|20354.0|21627.0
 2015|F10785|30-34|W|GER|8688|1310|2403.0|4926.0|7381.0|9902.0|10517.0|12535.0|15249.0|17900.0|20563.0|21623.0
 2015|F10191|45-49|W|ISR|8687|1470|2182.0|4461.0|6830.0|9332.0|9884.0|12007.0|14564.0|17477.0|20479.0|21613.0
 2015|F10223|35-39|W|CHN|8686|1267|2217.0|4577.0|7044.0|9524.0|10145.0|12261.0|15244.0|17750.0|20364.0|21579.0
 2015|F1602|35-39|W|CHI|8685|1266|1829.0|3785.0|5886.0|8237.0|8759.0|11023.0|14472.0|17367.0|20414.0|21572.0
 2015|F8571|40-44|W|USA|8684|1551|2309.0|4666.0|6968.0|9289.0|9776.0|11707.0|14626.0|17110.0|20487.0|21564.0
 2015|F8611|45-49|W|USA|8683|1469|2000.0|4141.0|6626.0|8796.0|9276.0|11207.0|13887.0|16978.0|20389.0|21556.0
 2015|F7740|50-54|W|GBR|8682|1075|2079.0|4363.0|6610.0|8959.0|9512.0|11530.0|14485.0|17482.0|20388.0|21552.0
 2015|F9534|55-59|W|ROU|8681|481|2072.0|4353.0|6756.0|9249.0|9820.0|12045.0|14903.0|17717.0|20497.0|21550.0
 2015|F12332|30-34|W|CHN|8680|1309|2210.0|4605.0|6975.0|9441.0|10009.0|12086.0|15097.0|17739.0|20473.0|21548.0
 2015|F9382|45-49|W|DEN|8679|1468|1800.0|3713.0|6243.0|8833.0|9466.0|12077.0|14793.0|17572.0|20389.0|21544.0
 2015|F6726|40-44|W|SWE|8678|1550|2042.0|4256.0|6482.0|8929.0|9443.0|11442.0|14466.0|17363.0|20293.0|21543.0
 2015|F11381|35-39|W|SWE|8677|1265|2041.0|4256.0|6481.0|8929.0|9443.0|11440.0|14466.0|17363.0|20292.0|21536.0
 2015|F760|H|W|GER|8676|1258|1957.0|4158.0|6537.0|8947.0|9650.0|11723.0|14685.0|17369.0|20314.0|21531.0
 2015|F604|70-74|W|DEN|8675|17|2414.0|4729.0|7071.0|9657.0|10167.0|12422.0|15272.0|17814.0|20472.0|21530.0
 2015|F5881|35-39|W|GER|8674|1264|2066.0|4284.0|6661.0|9213.0|9768.0|11808.0|14516.0|17375.0|20358.0|21522.0
 2015|F4252|50-54|W|CHI|8673|1074|2138.0|4425.0|6893.0|9466.0|10011.0|12249.0|14896.0|17534.0|20377.0|21521.0
 2015|F11686|35-39|W|TPE|8672|1263|2053.0|4165.0|6317.0|8582.0|9133.0|11417.0|14721.0|17447.0|20335.0|21521.0
 2015|F784|45-49|W|GER|8671|1467|2213.0|4570.0|7043.0|9536.0|10098.0|12257.0|15001.0|17667.0|20354.0|21517.0
 2015|F3290|30-34|W|GER|8670|1308|2453.0|4941.0|7160.0|10313.0|10756.0|12265.0|14844.0|17387.0|20323.0|21504.0
 2015|F5113|40-44|W|USA|8669|1549|2168.0|4584.0|7030.0|9810.0|10345.0|12274.0|15069.0|17660.0|20401.0|21504.0
 2015|F11696|35-39|W|TPE|8668|1262|2078.0|4351.0|6896.0|9347.0|9866.0|12081.0|14730.0|17283.0|20235.0|21502.0
 2015|F4828|55-59|W|GER|8667|480|2332.0|4712.0|7059.0|9552.0|10071.0|12212.0|14843.0|17651.0|20415.0|21496.0
 2015|F3197|30-34|W|USA|8666|1307|2397.0|4726.0|6991.0|9490.0|9989.0|11941.0|14922.0|17589.0|20385.0|21496.0
 2015|F6210|45-49|W|GER|8665|1466|2120.0|4456.0|6984.0|9502.0|10093.0|12344.0|15154.0|17835.0|20419.0|21490.0
 2015|F7343|40-44|W|USA|8664|1548|2241.0|4524.0|6885.0|9350.0|9904.0|12013.0|14937.0|17683.0|20459.0|21462.0
 2015|F9912|45-49|W|GER|8663|1465|2055.0|4196.0|6489.0|8953.0|9560.0|11675.0|14437.0|17281.0|20305.0|21446.0
 2015|F9365|40-44|W|SWE|8662|1547|1951.0|4002.0|6220.0|8761.0|9296.0|11474.0|14349.0|17252.0|20129.0|21443.0
 2015|F11882|45-49|W|PHI|8661|1464|2184.0|4458.0|6877.0|9280.0|9835.0|11858.0|14618.0|17436.0|20205.0|21437.0
 2015|F8027|H|W|INA|8660|1257|2053.0|4292.0|6732.0|9118.0|9648.0|11871.0|14586.0|17268.0|20158.0|21420.0
 2015|F6633|35-39|W|DEN|8659|1261|2061.0|4232.0|6382.0|8625.0|9100.0|11472.0|14766.0|17849.0|20462.0|21418.0
 2015|F10765|40-44|W|GER|8658|1546|2140.0|4364.0|6698.0|9120.0|9652.0|11713.0|14645.0|17532.0|20271.0|21418.0
 2015|F3289|40-44|W|INA|8657|1545|2082.0|4469.0|7000.0|9568.0|10113.0|12184.0|14864.0|17532.0|20268.0|21414.0
 2015|F2527|50-54|W|BRA|8656|1073|2016.0|4282.0|6551.0|8865.0|9385.0|11354.0|14074.0|17142.0|20203.0|21383.0
 2015|F12219|30-34|W|CHN|8655|1306|2062.0|4134.0|6334.0|9029.0|9593.0|11701.0|14719.0|17504.0|20254.0|21382.0
 2015|F7357|40-44|W|USA|8654|1544|1880.0|3818.0|6055.0|8870.0|9354.0|11823.0|15160.0|17671.0|20239.0|21375.0
 2015|F413|55-59|W|DEN|8653|479|2279.0|4658.0|7159.0|9681.0|10259.0|12282.0|14965.0|17566.0|20240.0|21372.0
 2015|F10912|40-44|W|MEX|8652|1543|2030.0|4211.0|6471.0|8790.0|9325.0|11269.0|14154.0|17078.0|20124.0|21366.0
 2015|F9935|55-59|W|GER|8651|478|2047.0|4255.0|6558.0|8955.0|9467.0|11450.0|14403.0|17296.0|20266.0|21365.0
 2015|F12121|40-44|W|HKG|8650|1542|2192.0|4494.0|6892.0|9467.0|10016.0|12156.0|14822.0|17506.0|20224.0|21358.0
 2015|F6386|45-49|W|GER|8648|1463|2111.0|4386.0|6690.0|9246.0|9794.0|11888.0|14628.0|17384.0|20206.0|21357.0
 2015|F8509|H|W|DEN|8648|1256|2045.0|4329.0|6862.0|9403.0|9944.0|12128.0|14800.0|17442.0|20317.0|21357.0
 2015|F12076|60-64|W|NED|8647|182|1752.0|3514.0|5285.0|7108.0|7521.0|9431.0|12576.0|16566.0|20163.0|21355.0
 2015|F10953|40-44|W|USA|8646|1541|2081.0|4362.0|6709.0|9030.0|9617.0|11934.0|14902.0|17534.0|20309.0|21354.0
 2015|F8964|55-59|W|GER|8645|477|2136.0|4342.0|6574.0|9002.0|9826.0|11927.0|14573.0|17349.0|20343.0|21347.0
 2015|F3208|45-49|W|MEX|8644|1462|2006.0|4254.0|6771.0|9709.0|10269.0|12308.0|15029.0|17647.0|20245.0|21331.0
 2015|F7247|30-34|W|INA|8643|1305|2084.0|4358.0|6751.0|9389.0|9955.0|11994.0|14891.0|17548.0|20243.0|21330.0
 2015|F10305|45-49|W|ROU|8642|1461|2060.0|4301.0|6644.0|9094.0|9665.0|11784.0|14576.0|17387.0|20213.0|21321.0
 2015|F5319|35-39|W|GBR|8641|1260|2370.0|4807.0|7281.0|9741.0|10255.0|12269.0|14877.0|17562.0|20220.0|21315.0
 2015|F5455|30-34|W|AUS|8640|1304|2210.0|4579.0|6929.0|9375.0|9933.0|11967.0|14631.0|17333.0|20171.0|21305.0
 2015|F5886|40-44|W|USA|8639|1540|1971.0|3943.0|5928.0|7983.0|8423.0|10687.0|13762.0|16837.0|19969.0|21283.0
 2015|F4518|50-54|W|GBR|8638|1072|2272.0|4674.0|7093.0|9552.0|10095.0|12187.0|14722.0|17445.0|20159.0|21277.0
 2015|F8173|35-39|W|GBR|8637|1259|2268.0|4490.0|6715.0|8990.0|9493.0|11337.0|13927.0|16925.0|20034.0|21275.0
 2015|F2978|35-39|W|USA|8636|1258|2124.0|4520.0|7122.0|9567.0|10058.0|12131.0|14807.0|17705.0|20457.0|21266.0
 2015|F7841|45-49|W|GER|8635|1460|2076.0|4218.0|6370.0|8587.0|9071.0|11282.0|13878.0|16860.0|19874.0|21255.0
 2015|F10324|30-34|W|DEN|8634|1303|2165.0|4731.0|6868.0|8968.0|9694.0|11835.0|14863.0|17333.0|20190.0|21254.0
 2015|F12223|40-44|W|CHN|8633|1539|2049.0|4573.0|7179.0|9414.0|9947.0|12245.0|15099.0|17546.0|20253.0|21250.0
 2015|F7166|60-64|W|GBR|8632|181|2223.0|4633.0|7066.0|9539.0|10087.0|12061.0|14642.0|17312.0|20097.0|21249.0
 2015|F6794|65-69|W|USA|8631|49|2075.0|4302.0|6646.0|8979.0|9486.0|11495.0|14083.0|17087.0|20037.0|21249.0
 2015|F358|35-39|W|GER|8630|1257|2133.0|4503.0|6934.0|9269.0|9798.0|11872.0|14477.0|17473.0|20162.0|21247.0
 2015|F4215|40-44|W|USA|8629|1538|2291.0|4666.0|7481.0|9790.0|10297.0|12257.0|14786.0|17213.0|20167.0|21240.0
 2015|F10366|45-49|W|DEN|8628|1459|2100.0|4380.0|6759.0|9120.0|9645.0|11665.0|14435.0|17153.0|20078.0|21234.0
 2015|F11578|30-34|W|GRE|8627|1302|2324.0|4812.0|7158.0|9582.0|10114.0|12172.0|14684.0|17353.0|20095.0|21232.0
 2015|F2027|H|W|GBR|8626|1255|2163.0|4631.0|6819.0|9103.0|9597.0|11611.0|14370.0|17266.0|20106.0|21232.0
 2015|F2158|35-39|W|SUI|8625|1256|2003.0|4132.0|6698.0|9044.0|9610.0|11616.0|14270.0|17061.0|20048.0|21229.0
 2015|F2660|55-59|W|GER|8624|476|2285.0|4747.0|7461.0|9806.0|10321.0|12298.0|14765.0|17397.0|20134.0|21228.0
 2015|F5982|H|W|GER|8623|1254|2156.0|4408.0|6759.0|9239.0|9813.0|11899.0|14555.0|17281.0|20081.0|21222.0
 2015|F2723|35-39|W|GER|8622|1255|1988.0|4459.0|6584.0|8841.0|9341.0|11764.0|14175.0|17430.0|20037.0|21219.0
 2015|F2345|35-39|W|GBR|8621|1254|2091.0|4466.0|6810.0|9325.0|9836.0|11986.0|14786.0|17429.0|20096.0|21200.0
 2015|F8596|70-74|W|TRI|8620|16|2309.0|4803.0|7223.0|9726.0|10280.0|12254.0|14857.0|17437.0|20058.0|21192.0
 2015|F4956|35-39|W|DEN|8619|1253|1980.0|4237.0|6845.0|9125.0|9623.0|11549.0|14203.0|17177.0|20008.0|21191.0
 2015|F11033|30-34|W|INA|8618|1301|2151.0|4279.0|6502.0|8956.0|9487.0|11581.0|14247.0|17086.0|20099.0|21188.0
 2015|F12254|45-49|W|CHN|8617|1458|2293.0|4598.0|6914.0|9370.0|10029.0|11968.0|14976.0|17537.0|20119.0|21182.0
 2015|F7907|45-49|W|BRA|8616|1457|2193.0|4879.0|7353.0|9937.0|10503.0|12327.0|15132.0|17702.0|20210.0|21180.0
 2015|F4441|60-64|W|DEN|8615|180|2107.0|4295.0|6909.0|9226.0|9815.0|11781.0|14421.0|17138.0|19998.0|21180.0
 2015|F7001|50-54|W|GBR|8614|1071|2142.0|4418.0|6757.0|9189.0|9707.0|11830.0|14542.0|17207.0|20044.0|21179.0
 2015|F7240|50-54|W|GER|8613|1070|2117.0|4292.0|6571.0|8992.0|9569.0|11675.0|14455.0|17296.0|20051.0|21179.0
 2015|F1070|H|W|RUS|8612|1253|2191.0|4729.0|7016.0|9419.0|10085.0|12061.0|14984.0|17561.0|20179.0|21176.0
 2015|F1280|H|W|RUS|8611|1252|2191.0|4729.0|7016.0|9419.0|10084.0|12062.0|14964.0|17561.0|20179.0|21176.0
 2015|F2015|H|W|CHN|8610|1251|1831.0|3825.0|6263.0|8831.0|9392.0|11419.0|14094.0|16932.0|20027.0|21175.0
 2015|F3502|H|W|GBR|8609|1250|1971.0|4469.0|6744.0|9104.0|9623.0|11773.0|14685.0|17401.0|20069.0|21170.0
 2015|F5662|65-69|W|JPN|8608|48|2145.0|4418.0|6745.0|9350.0|9878.0|11922.0|14560.0|17221.0|20059.0|21163.0
 2015|F6007|50-54|W|GER|8607|1069|2127.0|4496.0|6994.0|9692.0|10244.0|12300.0|14808.0|17304.0|20053.0|21159.0
 2015|F9339|60-64|W|MEX|8606|179|2055.0|4211.0|6610.0|9011.0|9527.0|11621.0|14414.0|17137.0|19904.0|21155.0
 2015|F7334|45-49|W|IRL|8605|1456|2160.0|4805.0|7273.0|9754.0|10357.0|12315.0|14914.0|17538.0|20152.0|21154.0
 2015|F11685|30-34|W|CHN|8604|1300|2183.0|4452.0|6863.0|9329.0|9894.0|11977.0|14574.0|17186.0|19908.0|21150.0
 2015|F2666|55-59|W|NED|8603|475|2187.0|4408.0|6741.0|8940.0|9448.0|11368.0|14169.0|16982.0|19979.0|21134.0
 2015|F12448|60-64|W|SUI|8602|178|2375.0|4804.0|7193.0|9678.0|10220.0|12170.0|14749.0|17317.0|19989.0|21118.0
 2015|F2109|60-64|W|NZL|8601|177|2042.0|4304.0|6689.0|9171.0|9730.0|11889.0|14552.0|17265.0|19997.0|21114.0
 2015|F8152|35-39|W|GER|8600|1252|2094.0|4304.0|6540.0|8841.0|9355.0|11315.0|14267.0|17238.0|19998.0|21111.0
 2015|F10462|65-69|W|GER|8599|47|2049.0|4208.0|6446.0|8949.0|9509.0|11642.0|14345.0|17018.0|19915.0|21107.0
 2015|F5520|JA|W|DEN|8598|22|2085.0|4300.0|6549.0|8955.0|9542.0|11700.0|14773.0|17749.0|20354.0|21107.0
 2015|F11625|55-59|W|GER|8597|474|2043.0|4224.0|6633.0|9186.0|9719.0|11771.0|14599.0|17215.0|19956.0|21106.0
 2015|F11167|40-44|W|USA|8596|1537|2107.0|4356.0|6847.0|9461.0|10018.0|12033.0|14573.0|17184.0|19960.0|21101.0
 2015|F1119|35-39|W|GER|8595|1251|2399.0|4907.0|7192.0|9605.0|10153.0|12206.0|14716.0|17371.0|19982.0|21095.0
 2015|F8197|H|W|GER|8594|1249|2141.0|4401.0|6664.0|8969.0|9490.0|11567.0|14210.0|17231.0|20085.0|21086.0
 2015|F3890|30-34|W|GBR|8593|1299|2221.0|4690.0|6962.0|9307.0|9813.0|11837.0|14411.0|17022.0|19958.0|21081.0
 2015|F7051|40-44|W|GER|8592|1536|2274.0|4553.0|6964.0|9241.0|9787.0|11960.0|14712.0|17349.0|20000.0|21081.0
 2015|F2574|60-64|W|AUS|8591|176|2207.0|4595.0|6989.0|9472.0|10005.0|12063.0|14794.0|17355.0|19980.0|21080.0
 2015|F2573|30-34|W|AUS|8590|1298|2206.0|4594.0|6988.0|9471.0|10004.0|12061.0|14793.0|17354.0|19979.0|21079.0
 2015|F1845|40-44|W|GER|8589|1535|1926.0|3876.0|5902.0|8163.0|8706.0|10886.0|14166.0|16925.0|19963.0|21071.0
 2015|F359|60-64|W|GER|8588|175|2073.0|4312.0|6658.0|9071.0|9604.0|11734.0|14370.0|17040.0|19846.0|21066.0
 2015|F12326|35-39|W|CHN|8587|1250|1868.0|3847.0|5891.0|8307.0|8907.0|10902.0|13757.0|16751.0|19865.0|21063.0
 2015|F3827|40-44|W|SWE|8586|1534|2264.0|4609.0|6969.0|9532.0|10051.0|11893.0|14751.0|17546.0|20084.0|21061.0
 2015|F11649|55-59|W|USA|8585|473|2309.0|4669.0|7101.0|9603.0|10139.0|12172.0|14748.0|17243.0|19907.0|21048.0
 2015|F9163|30-34|W|CHN|8584|1297|1956.0|4070.0|6260.0|8627.0|9169.0|11188.0|13989.0|16756.0|19703.0|21046.0
 2015|F11934|35-39|W|GER|8583|1249|2072.0|4276.0|6501.0|9100.0|9648.0|11737.0|14507.0|17256.0|19923.0|21030.0
 2015|F9704|50-54|W|TUR|8582|1068|2072.0|4276.0|6501.0|9100.0|9648.0|11737.0|14507.0|17256.0|19923.0|21030.0
 2015|F11799|65-69|W|GER|8581|46|2248.0|4576.0|6929.0|9340.0|9858.0|11825.0|14392.0|17034.0|19846.0|21027.0
 2015|F4078|40-44|W|NOR|8580|1533|2182.0|4411.0|6692.0|9097.0|9649.0|11656.0|14346.0|17090.0|19906.0|21020.0
 2015|F4115|40-44|W|GER|8579|1532|2195.0|4678.0|7238.0|9615.0|10122.0|12163.0|14778.0|17423.0|20038.0|21017.0
 2015|F7703|50-54|W|USA|8578|1067|2070.0|4579.0|7091.0|9458.0|9968.0|11960.0|14628.0|17182.0|19903.0|21013.0
 2015|F7626|45-49|W|JPN|8577|1455|2402.0|4829.0|7258.0|9697.0|10236.0|12386.0|14896.0|17401.0|19941.0|21011.0
 2015|F4452|35-39|W|INA|8576|1248|1985.0|4217.0|6591.0|9114.0|9708.0|11772.0|14418.0|17094.0|19898.0|21006.0
 2015|F12421|35-39|W|MEX|8575|1247|2145.0|4412.0|6777.0|9118.0|9610.0|11658.0|14472.0|17131.0|19877.0|21003.0
 2015|F12112|45-49|W|USA|8574|1454|2014.0|4224.0|6643.0|9145.0|9695.0|11775.0|14431.0|17228.0|19901.0|21003.0
 2015|F6389|35-39|W|CHN|8573|1246|2009.0|4135.0|6419.0|8556.0|9246.0|11316.0|13569.0|16548.0|19762.0|20998.0
 2015|F11687|30-34|W|TPE|8572|1296|2293.0|4794.0|7330.0|9601.0|10093.0|11987.0|14593.0|17189.0|19749.0|20991.0
 2015|F1834|35-39|W|USA|8571|1245|1938.0|3921.0|5973.0|8500.0|8983.0|10864.0|14144.0|16794.0|19840.0|20987.0
 2015|F5264|45-49|W|IND|8570|1453|2117.0|4310.0|6542.0|8850.0|9360.0|11403.0|14208.0|17078.0|19798.0|20987.0
 2015|F10851|50-54|W|NOR|8569|1066|2227.0|4579.0|6922.0|9406.0|9953.0|11957.0|14540.0|17141.0|19840.0|20983.0
 2015|F10358|H|W|DEN|8568|1248|2060.0|4313.0|6537.0|9106.0|9678.0|11580.0|14118.0|16782.0|19949.0|20978.0
 2015|F9361|50-54|W|GER|8567|1065|2173.0|4618.0|7111.0|9620.0|10175.0|12183.0|14737.0|17224.0|19858.0|20977.0
 2015|F8504|40-44|W|DEN|8566|1531|2222.0|4535.0|6989.0|9348.0|9851.0|11770.0|14417.0|17164.0|19890.0|20970.0
 2015|F3847|50-54|W|GBR|8565|1064|1883.0|4057.0|6142.0|8408.0|9518.0|11506.0|14205.0|16863.0|19769.0|20970.0
 2015|F5854|50-54|W|GER|8564|1063|2123.0|4321.0|6663.0|9206.0|9768.0|11815.0|14420.0|17049.0|19829.0|20958.0
 2015|F8257|35-39|W|GER|8563|1244|2136.0|4414.0|6608.0|8800.0|9356.0|11360.0|13925.0|16725.0|19765.0|20957.0
 2015|F2825|45-49|W|CHN|8562|1452|2059.0|4292.0|6531.0|8846.0|9312.0|11539.0|14413.0|17334.0|19894.0|20948.0
 2015|F11752|50-54|W|GER|8561|1062|2241.0|4444.0|6762.0|8988.0|9480.0|11385.0|14269.0|17032.0|19833.0|20943.0
 2015|F10831|30-34|W|USA|8560|1295|1975.0|4021.0|6096.0|9059.0|9678.0|11956.0|14621.0|17292.0|19917.0|20941.0
 2015|F8845|40-44|W|INA|8559|1530|2173.0|4392.0|6679.0|9053.0|9534.0|11377.0|13994.0|17050.0|19820.0|20939.0
 2015|F9852|55-59|W|GER|8558|472|2307.0|4656.0|7076.0|9528.0|10075.0|12053.0|14632.0|17212.0|19818.0|20923.0
 2015|F2241|55-59|W|HKG|8557|471|2047.0|4258.0|6454.0|8764.0|9246.0|11193.0|14127.0|17081.0|19676.0|20918.0
 2015|F7105|50-54|W|GER|8556|1061|1972.0|4215.0|6378.0|8691.0|9209.0|11109.0|13724.0|16328.0|19665.0|20911.0
 2015|F7636|40-44|W|GBR|8555|1529|2281.0|4683.0|6929.0|9195.0|9683.0|11601.0|14024.0|16775.0|19784.0|20909.0
 2015|F1807|50-54|W|BRA|8554|1060|2295.0|4623.0|6936.0|9337.0|9877.0|11856.0|14377.0|16997.0|19741.0|20909.0
 2015|F8660|35-39|W|ITA|8553|1243|2418.0|4718.0|6992.0|9478.0|10109.0|12054.0|14803.0|17310.0|19847.0|20874.0
 2015|F2740|H|W|GER|8552|1247|2279.0|4833.0|7086.0|9417.0|10088.0|11973.0|14594.0|16934.0|19743.0|20865.0
 2015|F6384|65-69|W|FIN|8551|45|2350.0|4736.0|7110.0|9644.0|10159.0|12143.0|14771.0|17219.0|19781.0|20860.0
 2015|F9288|45-49|W|CHI|8550|1451|1986.0|4077.0|6558.0|8928.0|9439.0|11475.0|14282.0|16930.0|19693.0|20860.0
 2015|F2230|55-59|W|CHN|8549|470|1955.0|4123.0|6323.0|9018.0|9582.0|11766.0|14385.0|17009.0|19732.0|20858.0
 2015|F7276|45-49|W|JPN|8548|1450|1978.0|4126.0|6304.0|8642.0|9164.0|11309.0|14042.0|16730.0|19614.0|20853.0
 2015|F7641|50-54|W|GER|8547|1059|2206.0|4515.0|6876.0|9223.0|9765.0|11751.0|14397.0|17049.0|19698.0|20849.0
 2015|F303|50-54|W|GER|8546|1058|2206.0|4514.0|6876.0|9225.0|9765.0|11756.0|14399.0|17049.0|19698.0|20849.0
 2015|F8862|45-49|W|GER|8545|1449|2166.0|4411.0|6718.0|9046.0|9541.0|11511.0|14146.0|16766.0|19691.0|20839.0
 2015|F7732|35-39|W|CRC|8544|1242|1975.0|4251.0|6675.0|9098.0|9610.0|11707.0|14465.0|17088.0|19745.0|20832.0
 2015|F6456|H|W|FIN|8543|1246|2319.0|4701.0|7014.0|9492.0|9988.0|11983.0|14482.0|17140.0|19791.0|20830.0
 2015|F9656|50-54|W|GER|8542|1057|2090.0|4312.0|6673.0|9180.0|9750.0|11843.0|14490.0|17204.0|19840.0|20828.0
 2015|F2225|H|W|TPE|8541|1245|2078.0|4350.0|6717.0|9037.0|9558.0|11644.0|14144.0|16887.0|19823.0|20827.0
 2015|F8123|45-49|W|GER|8540|1448|2259.0|4551.0|6996.0|9231.0|9730.0|11516.0|13779.0|16761.0|19791.0|20819.0
 2015|F11373|45-49|W|FRA|8539|1447|2027.0|4142.0|6304.0|8514.0|9026.0|10936.0|13651.0|16454.0|19655.0|20818.0
 2015|F3218|35-39|W|GER|8538|1241|2111.0|4252.0|6412.0|8885.0|9523.0|11546.0|14441.0|17104.0|19742.0|20807.0
 2015|F9628|65-69|W|GER|8537|44|2068.0|4265.0|6702.0|9137.0|9667.0|11761.0|14424.0|16963.0|19680.0|20806.0
 2015|F5382|H|W|VEN|8536|1244|1975.0|4052.0|6407.0|8949.0|9412.0|11816.0|14580.0|17197.0|19747.0|20800.0
 2015|F11666|40-44|W|GBR|8535|1528|1949.0|3973.0|6031.0|8323.0|9077.0|11177.0|14221.0|16964.0|19820.0|20800.0
 2015|F3449|35-39|W|GBR|8534|1240|1948.0|3973.0|6031.0|8323.0|9076.0|11177.0|14221.0|16965.0|19820.0|20799.0
 2015|F6252|40-44|W|GER|8533|1527|2287.0|4645.0|6971.0|9346.0|9883.0|11799.0|14328.0|17064.0|19684.0|20781.0
 2015|F12207|55-59|W|USA|8532|469|2166.0|4539.0|6990.0|9289.0|9813.0|11829.0|14498.0|17054.0|19687.0|20777.0
 2015|F5557|H|W|GER|8531|1243|2028.0|4217.0|6365.0|8756.0|9269.0|11413.0|14779.0|17228.0|19748.0|20772.0
 2015|F446|60-64|W|GER|8530|174|2264.0|4578.0|6994.0|9388.0|9938.0|12011.0|14696.0|17207.0|19710.0|20766.0
